age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,ID
33,8,1,3,0,606,1,0,2,2,2,194,1,-1,0,-1,29232
39,1,-1,1,0,239,0,0,2,29,8,204,2,-1,0,-1,23848
60,3,1,1,0,8025,0,0,2,28,1,194,1,-1,0,-1,27761
58,7,1,-1,0,49,1,0,-1,15,5,75,2,-1,0,-1,3444
46,10,1,3,0,445,1,0,2,10,7,292,1,-1,0,-1,13821
60,7,1,-1,0,132,1,0,-1,20,5,21,11,-1,0,-1,4399
26,4,0,2,0,384,1,0,2,18,5,16,1,364,2,-1,38853
37,4,1,2,0,398,1,0,-1,19,5,206,1,-1,0,-1,4121
30,5,0,2,0,211,0,1,2,10,7,133,3,-1,0,-1,13986
28,2,0,2,0,0,0,0,2,5,2,15,8,-1,0,-1,30156
38,4,1,2,0,526,1,1,-1,23,5,553,2,-1,0,-1,5532
32,4,0,2,0,567,1,0,2,7,5,275,2,342,4,-1,35531
39,4,1,2,0,607,1,0,-1,6,5,99,2,-1,0,-1,718
37,4,1,2,0,4321,0,0,2,5,6,657,1,-1,0,-1,40150
47,3,1,2,0,2383,0,0,-1,9,6,529,1,-1,0,-1,9737
24,2,0,2,0,8165,0,0,2,15,9,216,1,-1,0,-1,44802
28,9,1,2,0,22171,1,0,-1,28,5,85,3,-1,0,-1,7015
25,5,0,2,0,99,0,1,2,23,7,207,2,-1,0,-1,16378
22,2,0,2,0,111,1,0,-1,4,6,89,1,-1,0,-1,8789
47,5,1,2,0,3216,1,0,-1,15,5,451,2,-1,0,-1,3285
42,7,0,2,0,77,0,1,2,7,8,152,2,-1,0,-1,19511
38,4,1,2,0,99,0,0,1,29,1,191,2,-1,0,-1,28587
34,7,0,2,0,1279,1,0,2,21,10,339,3,91,10,1,45082
35,10,1,3,0,495,0,0,2,30,4,266,1,87,1,0,34098
52,5,1,2,0,2904,1,0,2,15,4,201,6,272,3,0,32098
33,10,1,3,0,0,1,0,2,5,5,301,1,365,1,0,34470
33,6,1,3,0,1545,1,0,-1,21,5,357,2,-1,0,-1,5120
35,10,1,2,0,683,0,0,-1,29,9,13,1,-1,0,-1,44906
50,4,1,-1,0,1389,1,0,-1,19,6,162,3,-1,0,-1,11494
50,10,1,3,0,2296,0,0,2,12,8,121,2,-1,0,-1,20589
31,10,0,3,0,617,0,0,2,4,6,1161,1,97,2,1,40094
28,10,0,3,0,730,1,0,2,26,8,78,6,85,5,-1,41283
45,10,1,3,0,0,1,1,-1,13,5,147,1,-1,0,-1,2445
51,4,1,2,0,575,0,1,2,20,11,168,1,-1,0,-1,26541
44,4,1,2,0,1087,1,0,-1,19,5,100,2,-1,0,-1,4291
52,9,-1,2,0,1049,0,1,-1,4,6,80,6,-1,0,-1,8940
38,7,0,3,0,0,0,1,2,11,7,260,2,-1,0,-1,14146
36,8,1,2,0,35,0,0,2,4,2,517,4,-1,0,-1,30091
52,6,0,1,0,217,0,1,2,15,7,193,6,-1,0,-1,14640
38,9,1,2,0,0,1,0,2,8,5,175,2,-1,0,-1,35901
31,4,0,2,0,178,1,0,2,15,5,415,1,360,5,0,38246
36,4,0,2,0,2390,1,0,-1,20,5,446,12,-1,0,-1,4696
48,10,1,3,0,4803,0,0,1,4,2,413,6,-1,0,-1,30149
45,7,1,2,0,0,1,1,1,9,7,74,1,-1,0,-1,13627
35,4,1,1,0,229,1,0,-1,7,5,103,3,-1,0,-1,1020
49,10,0,3,0,354,1,0,-1,19,5,166,3,-1,0,-1,4213
43,7,1,2,0,212,1,0,-1,14,5,78,1,-1,0,-1,2840
56,8,1,2,0,196,0,0,2,19,11,312,3,-1,0,-1,26055
43,10,-1,3,0,221,1,0,2,11,5,313,1,369,2,0,36073
27,5,0,2,0,331,1,0,-1,13,5,203,2,-1,0,-1,2531
34,2,0,-1,0,2321,0,0,2,9,11,600,2,99,5,0,45159
42,7,1,2,0,315,1,0,2,5,2,208,1,275,2,0,30444
28,5,0,2,0,234,0,0,-1,9,5,107,3,-1,0,-1,1797
32,7,0,2,0,68,0,1,2,20,8,237,4,-1,0,-1,21913
40,7,1,2,0,-312,1,0,-1,28,5,198,1,-1,0,-1,6892
41,0,1,2,0,2423,1,0,2,4,2,101,1,-1,0,-1,29737
22,5,0,2,0,3,1,0,2,6,5,156,1,-1,0,-1,34869
53,10,-1,3,0,6649,1,0,2,31,8,106,1,55,1,0,41363
45,5,1,1,0,627,1,0,2,12,5,271,1,-1,0,-1,36525
36,5,0,2,0,1227,1,1,2,4,5,775,5,341,3,0,34375
56,8,-1,3,0,386,0,0,2,21,11,65,4,-1,0,-1,27487
36,9,1,2,0,1954,1,1,2,20,11,158,2,174,3,0,26673
54,3,1,1,0,1925,0,0,-1,19,6,348,3,-1,0,-1,11389
38,9,0,2,0,4023,0,0,-1,11,6,339,2,-1,0,-1,10055
43,5,1,2,0,0,0,0,-1,26,5,483,1,-1,0,-1,5728
52,9,-1,2,0,2002,0,0,-1,4,6,103,4,-1,0,-1,8737
58,6,-1,3,0,1382,0,0,-1,9,6,700,1,-1,0,-1,9837
33,10,0,3,0,34,1,0,-1,5,5,27,1,-1,0,-1,228
21,2,0,2,0,39,0,0,2,6,7,207,2,-1,0,-1,40477
25,5,0,2,0,628,0,0,2,8,7,266,1,-1,0,-1,13221
48,10,1,3,0,1,0,0,1,10,11,248,1,-1,0,-1,24155
34,4,1,2,1,1,1,0,2,9,7,394,1,-1,0,-1,13376
43,10,1,3,0,4923,1,0,2,10,7,1102,1,-1,0,-1,13780
33,5,0,2,0,1852,0,0,1,25,2,371,1,204,3,-1,43141
44,7,-1,2,0,2179,0,0,2,28,8,180,10,-1,0,-1,23558
35,4,1,2,0,162,0,1,2,22,7,675,2,-1,0,-1,16067
26,5,1,2,0,54,1,0,-1,13,5,116,1,-1,0,-1,2359
31,5,0,2,0,516,1,0,-1,13,5,271,2,-1,0,-1,2699
33,4,1,2,0,941,1,0,-1,26,5,218,2,-1,0,-1,5957
34,10,0,3,0,2633,1,0,2,21,11,705,6,-1,0,-1,27556
41,4,0,1,1,-137,1,1,-1,6,5,189,1,-1,0,-1,573
63,3,1,2,0,474,0,0,2,25,1,423,1,-1,0,-1,42723
37,7,1,2,0,0,1,0,2,22,4,1288,3,-1,0,-1,33765
42,7,0,2,0,2036,1,0,2,19,11,259,2,-1,0,-1,26043
35,0,1,2,0,2080,1,0,1,14,4,266,3,-1,0,-1,32032
43,8,1,-1,0,100,1,0,-1,5,5,702,1,-1,0,-1,242
40,9,1,1,0,129,1,0,2,12,5,464,3,-1,0,-1,36900
30,4,1,2,0,2,1,1,2,17,4,291,2,326,1,0,32654
48,10,1,1,0,606,0,0,2,7,9,589,3,186,6,0,41451
37,4,1,1,0,345,1,0,2,29,1,344,1,188,2,0,28184
61,9,1,-1,0,4629,1,0,2,27,1,181,1,92,1,1,42749
29,4,0,1,0,950,1,0,-1,4,6,135,3,-1,0,-1,8894
37,10,1,3,0,0,0,0,-1,16,6,637,6,-1,0,-1,10722
28,5,1,2,0,-494,1,0,-1,20,6,232,2,-1,0,-1,11823
35,7,0,2,0,3490,1,0,2,29,8,643,2,-1,0,-1,23827
41,4,1,1,0,262,1,0,-1,29,5,159,1,-1,0,-1,7142
40,4,1,1,0,-616,1,0,-1,17,6,370,2,-1,0,-1,10956
34,7,0,2,0,60,0,0,2,7,8,274,2,-1,0,-1,19504
38,10,1,3,0,2656,0,0,2,8,7,230,2,-1,0,-1,44108
30,7,0,2,0,7,0,0,2,26,8,75,4,-1,0,-1,23091
46,7,1,2,0,792,0,0,-1,5,6,170,2,-1,0,-1,9176
36,7,0,2,0,0,0,0,2,29,8,21,2,-1,0,-1,23823
82,3,-1,1,0,0,0,0,2,6,8,381,3,295,1,0,44467
57,9,0,2,0,738,0,0,2,17,11,56,1,-1,0,-1,24345
28,9,0,2,0,392,1,1,2,4,2,214,2,259,2,0,30139
40,10,1,3,0,66,0,0,2,13,8,737,4,-1,0,-1,20834
52,4,1,2,0,-194,1,0,2,18,5,326,1,-1,0,-1,39034
39,6,-1,2,1,-103,0,1,-1,5,6,210,3,-1,0,-1,9316
27,10,0,3,0,154,0,1,2,9,7,75,1,-1,0,-1,13370
59,1,1,1,0,182,0,0,2,12,8,90,1,104,2,0,40871
81,3,1,1,0,0,0,0,1,11,8,198,1,-1,0,-1,40839
41,4,1,1,0,3140,1,0,-1,13,5,87,9,-1,0,-1,2708
26,2,0,2,0,2784,1,0,-1,27,5,264,1,-1,0,-1,6509
38,4,0,2,0,711,1,0,2,24,2,254,5,140,1,-1,43125
64,3,1,3,0,846,0,0,2,11,2,671,1,181,3,0,43012
37,4,1,2,0,140,1,1,2,7,5,490,1,-1,0,-1,35607
49,7,0,2,0,114,0,0,2,29,8,12,6,-1,0,-1,23999
49,9,-1,2,0,1697,0,1,2,29,7,184,4,-1,0,-1,17599
40,9,1,2,0,0,0,0,2,26,10,87,2,200,2,0,41973
42,7,1,-1,0,0,0,0,-1,11,6,241,1,-1,0,-1,10130
31,7,0,3,0,110,0,0,2,21,8,238,4,-1,0,-1,22204
40,7,1,2,0,581,1,0,2,8,8,258,2,-1,0,-1,19818
36,7,1,2,0,3579,0,0,2,14,8,308,2,-1,0,-1,21046
42,9,1,2,0,445,1,0,-1,7,5,202,2,-1,0,-1,780
33,10,1,3,0,0,1,0,-1,23,5,57,5,-1,0,-1,5573
33,7,-1,2,0,-119,1,0,-1,27,5,150,1,-1,0,-1,6128
55,8,1,1,0,298,1,0,-1,8,5,144,3,-1,0,-1,1452
41,4,0,-1,0,2835,1,0,-1,28,5,53,1,-1,0,-1,6835
77,3,1,1,0,121,0,0,1,7,10,191,1,-1,0,-1,41709
48,4,1,2,0,1405,1,0,-1,14,5,629,2,-1,0,-1,2871
34,9,0,3,0,4254,1,0,2,18,5,104,3,178,1,1,39130
32,4,1,2,0,2526,1,0,-1,20,6,25,8,-1,0,-1,12114
37,1,-1,2,0,226,0,1,2,19,11,380,2,167,3,-1,26102
28,9,0,2,0,352,1,1,2,18,5,431,1,-1,0,-1,39018
36,9,0,3,0,635,0,0,2,26,5,80,1,102,1,0,39626
39,4,1,1,0,12,0,0,-1,20,6,210,2,-1,0,-1,11890
60,7,1,2,0,0,1,0,1,24,7,101,14,-1,0,-1,16773
32,10,0,3,0,26,0,0,2,10,7,55,6,-1,0,-1,13999
30,10,0,3,0,74,0,0,2,12,8,96,5,-1,0,-1,20459
46,10,-1,2,1,2,0,0,2,12,5,115,1,-1,0,-1,36569
57,3,0,2,0,630,0,0,-1,19,6,276,1,-1,0,-1,11379
37,10,1,3,0,5355,0,0,1,17,2,466,4,-1,0,-1,31119
49,7,1,2,0,308,0,0,2,27,7,266,5,-1,0,-1,44310
32,5,-1,2,0,453,1,0,2,18,11,331,2,-1,0,-1,25135
40,9,1,2,0,6,1,0,-1,6,5,60,3,-1,0,-1,697
56,9,1,2,0,382,0,0,2,20,4,275,1,-1,0,-1,33180
32,10,0,3,0,1,0,0,2,20,8,108,5,-1,0,-1,21794
33,4,1,3,0,1465,0,0,2,19,8,98,4,-1,0,-1,21678
45,9,1,2,0,-173,1,0,-1,27,5,315,2,-1,0,-1,6451
34,4,-1,2,0,-566,1,0,-1,26,5,248,2,-1,0,-1,5903
31,4,1,2,0,519,1,0,2,29,1,623,2,-1,0,-1,28605
32,7,1,3,0,8023,0,0,2,17,8,219,1,84,2,0,41095
29,4,0,2,0,322,0,0,-1,14,6,434,1,96,6,-1,43906
53,4,1,2,0,65,0,0,2,28,8,25,18,-1,0,-1,23640
57,0,1,2,0,1681,0,0,2,18,11,226,1,-1,0,-1,24891
27,7,0,2,0,16,0,0,-1,19,5,193,1,-1,0,-1,4286
47,10,0,3,0,275,0,0,2,8,8,82,2,-1,0,-1,19963
61,4,1,1,0,7879,0,0,1,28,7,186,9,-1,0,-1,40598
48,9,-1,2,0,295,1,0,2,17,11,123,1,164,2,1,24240
45,10,1,2,0,4425,0,0,-1,17,11,147,1,110,2,0,24416
56,10,1,3,0,4,1,1,2,30,1,299,1,2,5,-1,28747
45,4,-1,2,0,77,1,0,-1,26,5,99,3,-1,0,-1,5892
31,5,1,2,0,414,1,0,-1,7,5,215,1,-1,0,-1,808
31,10,1,3,0,84,0,1,-1,1,7,143,1,-1,0,-1,12488
52,7,1,2,0,526,0,1,2,26,8,60,6,-1,0,-1,22931
49,8,1,2,0,687,0,0,2,18,8,65,6,-1,0,-1,21211
38,8,1,1,0,21,1,0,2,25,7,65,4,-1,0,-1,16870
55,5,1,2,0,752,0,0,-1,17,6,204,2,-1,0,-1,10968
49,4,1,2,0,2039,1,0,2,6,5,451,1,169,2,0,34741
36,7,1,3,0,0,0,0,2,22,8,147,2,-1,0,-1,22358
49,10,0,3,0,1350,1,1,2,11,5,716,1,-1,0,-1,36070
28,4,0,2,0,1011,1,0,2,20,4,204,3,-1,0,-1,33262
50,4,1,2,0,3558,0,0,2,26,8,84,10,-1,0,-1,23165
26,2,0,1,0,177,1,0,2,15,5,58,3,-1,0,-1,38699
51,8,1,3,0,5403,0,0,-1,6,6,42,1,-1,0,-1,9414
52,9,1,2,0,484,1,0,-1,6,5,128,1,-1,0,-1,523
59,3,1,2,0,3812,1,0,1,11,7,498,2,-1,0,-1,14177
50,7,0,3,0,339,1,0,-1,5,5,2,3,-1,0,-1,288
35,5,1,2,0,39,0,0,-1,7,5,143,1,-1,0,-1,927
32,10,0,2,0,6,1,0,-1,15,5,228,1,-1,0,-1,3474
33,10,0,3,0,168,1,0,-1,13,5,155,1,-1,0,-1,2368
45,4,-1,1,0,942,0,0,2,21,11,362,1,-1,0,-1,27348
37,1,1,3,0,8,1,0,2,9,7,64,1,-1,0,-1,13469
34,4,1,2,0,270,1,1,-1,6,5,159,1,-1,0,-1,455
49,5,0,2,0,5028,1,0,-1,12,5,891,1,-1,0,-1,2186
39,10,1,3,0,2271,1,0,-1,21,5,575,2,-1,0,-1,5109
46,7,0,3,0,2739,0,0,2,8,8,117,4,-1,0,-1,19933
35,7,1,2,0,0,0,0,2,20,11,251,1,-1,0,-1,26200
27,9,1,2,0,-247,1,1,-1,4,6,344,2,-1,0,-1,8842
35,10,0,3,0,824,1,0,2,16,4,693,2,-1,0,-1,32319
53,3,1,2,0,1278,1,0,1,15,7,174,3,-1,0,-1,14604
51,4,1,1,0,1126,1,0,2,17,4,326,3,-1,0,-1,32865
44,4,1,-1,0,879,0,0,1,31,7,28,1,-1,0,-1,18588
65,10,1,3,0,1097,0,0,2,12,1,131,1,196,1,-1,42615
35,7,0,2,0,204,1,0,2,25,5,236,1,-1,0,-1,39458
34,8,0,2,0,318,1,0,2,6,10,88,1,169,3,0,41692
48,4,1,1,0,762,1,0,-1,12,5,81,4,-1,0,-1,2317
34,10,0,3,0,681,0,0,2,6,8,637,2,-1,0,-1,19232
42,0,1,1,0,75,1,0,2,4,2,120,1,-1,0,-1,29901
47,0,1,1,0,798,0,0,2,20,8,89,2,-1,0,-1,21815
57,10,1,3,0,132,1,0,2,29,7,174,3,-1,0,-1,17747
35,10,0,3,0,556,0,0,2,28,8,52,8,-1,0,-1,23728
33,4,0,-1,0,514,1,0,2,17,4,225,1,-1,0,-1,32494
39,7,1,3,0,508,0,0,2,2,11,154,3,-1,0,-1,42104
46,8,1,1,0,171,1,0,-1,29,5,52,3,-1,0,-1,7512
40,7,1,2,0,1259,0,0,-1,20,5,234,5,-1,0,-1,4425
49,7,1,-1,0,-287,1,0,-1,26,5,49,1,-1,0,-1,5646
52,4,1,1,0,382,0,1,2,26,8,98,7,-1,0,-1,23139
35,10,1,3,0,841,0,0,2,26,8,301,6,-1,0,-1,23069
58,3,-1,3,0,1321,0,0,1,29,7,157,6,-1,0,-1,17839
52,7,1,3,0,2557,0,0,2,8,7,340,1,156,1,-1,40529
37,7,1,3,0,-86,1,0,2,21,7,91,4,-1,0,-1,15556
61,9,1,-1,0,1088,1,0,2,20,5,254,1,359,1,0,43754
37,8,1,2,0,2971,0,0,2,17,11,361,2,188,11,-1,45211
44,9,1,2,0,1074,1,0,2,11,7,911,2,-1,0,-1,14204
33,7,1,2,0,0,0,0,-1,9,5,120,1,-1,0,-1,1667
70,3,-1,2,0,4572,0,0,2,8,7,173,11,162,5,0,44101
43,10,1,3,0,-69,1,0,-1,26,5,48,2,-1,0,-1,5954
35,7,1,3,0,7050,0,0,2,11,8,222,3,182,4,1,44527
37,4,1,2,0,-83,1,0,2,18,5,179,4,-1,0,-1,39228
36,4,0,2,0,35,1,0,-1,3,6,435,3,-1,0,-1,8515
31,10,1,3,0,477,1,0,2,21,11,77,5,-1,0,-1,27546
32,1,1,1,0,67,1,0,2,16,7,95,4,-1,0,-1,14781
27,7,0,2,0,-437,0,0,2,4,2,352,1,216,2,-1,29759
24,7,0,2,0,987,0,1,2,17,6,208,4,-1,0,-1,40332
31,7,0,3,0,1625,0,0,2,2,2,158,1,-1,0,-1,29200
59,3,-1,1,0,643,1,0,-1,13,5,354,2,-1,0,-1,2606
43,4,1,2,0,1927,1,0,2,19,11,63,1,-1,0,-1,25728
50,7,1,2,0,3370,0,0,2,21,8,531,2,80,2,1,41229
51,5,1,2,0,7,1,0,2,31,7,8,30,-1,0,-1,18751
51,9,1,2,0,531,1,0,-1,5,5,267,2,-1,0,-1,302
34,10,0,3,0,2835,1,0,2,12,8,107,2,-1,0,-1,20526
27,4,0,1,0,268,0,0,-1,4,6,32,1,-1,0,-1,43867
33,7,-1,2,0,9,0,0,2,21,8,91,2,-1,0,-1,22176
33,9,0,2,0,894,0,0,2,5,2,509,2,-1,0,-1,30538
44,0,1,2,0,1543,0,0,2,19,11,363,2,-1,0,-1,26018
26,9,0,2,0,0,1,0,2,13,5,204,3,-1,0,-1,37369
29,0,0,2,0,323,0,0,2,29,1,151,1,-1,0,-1,28200
37,4,1,-1,0,622,1,0,2,11,5,175,1,-1,0,-1,36370
32,1,1,2,0,0,1,0,2,12,5,549,1,368,2,0,36745
45,3,1,1,0,-24,0,0,2,10,7,164,5,-1,0,-1,13972
44,4,1,2,0,1340,1,0,-1,13,5,244,1,-1,0,-1,2640
58,10,-1,3,0,4256,0,0,2,22,5,121,1,-1,0,-1,39369
38,0,1,1,0,338,0,0,-1,19,6,219,2,-1,0,-1,11495
36,6,1,3,0,2017,0,0,2,29,7,246,18,-1,0,-1,17729
53,9,1,2,0,1739,1,0,-1,15,5,103,3,-1,0,-1,3594
65,3,1,-1,0,679,0,0,2,13,5,593,2,178,1,1,43709
26,9,0,3,0,760,1,0,2,4,3,456,2,281,5,1,43212
59,4,1,2,0,0,1,0,-1,20,5,217,4,-1,0,-1,4651
55,10,1,-1,0,559,0,0,2,28,1,271,2,-1,0,-1,28033
50,0,1,2,0,36221,0,0,2,21,11,13,2,-1,0,-1,27551
28,2,0,2,0,217,1,0,2,15,5,238,2,372,1,0,38420
33,9,0,3,0,0,0,0,2,26,1,93,1,-1,0,-1,42729
37,10,1,3,0,4332,0,0,2,14,8,213,2,-1,0,-1,21034
34,4,0,2,0,215,0,0,2,3,3,350,3,-1,0,-1,31236
51,7,0,3,0,318,0,0,2,4,5,8,3,-1,0,-1,34356
54,9,0,2,0,1178,1,0,1,3,2,41,6,264,2,0,29713
49,9,0,2,0,716,1,0,-1,15,5,1257,3,-1,0,-1,3315
28,2,0,3,0,836,1,0,-1,19,5,36,1,-1,0,-1,4153
30,9,1,2,0,4,0,0,-1,7,5,172,8,-1,0,-1,781
40,7,1,2,0,257,1,0,-1,16,5,731,4,-1,0,-1,3733
36,9,1,3,0,3221,0,0,2,4,5,322,11,-1,0,-1,34226
32,5,1,2,0,1398,1,1,2,15,5,233,1,-1,0,-1,38186
43,10,1,2,0,107,1,1,1,28,10,135,1,-1,0,-1,24100
46,5,1,2,0,22,1,0,2,21,11,153,1,197,3,0,26972
38,4,0,2,0,397,1,0,2,17,4,282,1,-1,0,-1,32487
54,10,1,-1,0,24,0,0,2,31,7,12,10,-1,0,-1,18769
33,10,0,3,0,191,0,1,1,9,7,25,1,-1,0,-1,13454
40,7,0,2,0,1001,1,1,2,7,5,148,1,-1,0,-1,35357
37,4,0,1,0,5473,0,1,-1,9,6,198,2,-1,0,-1,9871
35,4,1,2,0,205,1,1,2,15,5,1313,7,312,1,0,38726
31,0,1,2,0,20,0,0,1,18,11,52,1,-1,0,-1,24990
34,10,1,3,0,577,1,0,2,20,4,243,2,153,1,0,33641
37,5,1,2,0,144,1,0,2,20,4,724,2,-1,0,-1,33515
34,4,0,2,0,1923,0,0,2,11,8,159,1,-1,0,-1,40824
38,6,1,3,0,585,1,0,-1,21,5,34,3,-1,0,-1,5010
57,3,-1,1,0,720,0,0,1,17,2,202,4,-1,0,-1,31116
36,10,1,3,0,324,0,0,2,18,8,104,4,-1,0,-1,21288
42,5,1,2,0,798,0,0,2,17,4,80,1,338,1,-1,32504
28,7,0,3,0,940,1,0,-1,19,6,296,1,-1,0,-1,11596
35,10,0,3,0,0,0,0,2,26,8,30,20,-1,0,-1,23098
54,7,1,2,0,25,1,0,1,2,3,88,3,-1,0,-1,31228
39,10,1,2,0,315,1,0,1,17,4,141,4,-1,0,-1,32772
33,10,1,3,0,728,1,0,2,13,8,275,5,-1,0,-1,20838
37,4,1,2,0,0,1,0,2,15,7,129,2,-1,0,-1,14523
25,4,0,2,0,158,1,1,2,16,7,231,2,-1,0,-1,14881
42,5,1,2,0,9277,1,0,2,15,5,395,1,361,3,-1,38311
35,10,0,3,0,219,0,0,2,22,7,160,6,-1,0,-1,16115
34,7,1,2,0,2726,1,0,2,8,4,67,1,-1,0,-1,31801
45,7,1,2,0,0,1,0,-1,29,5,155,1,-1,0,-1,7174
29,4,1,1,0,544,0,1,2,21,7,121,4,-1,0,-1,15852
39,8,1,1,0,437,1,0,-1,27,10,150,1,-1,0,-1,24091
36,10,0,2,0,1331,1,0,2,13,5,77,3,174,1,-1,37352
52,9,1,1,0,2281,1,1,1,4,2,82,1,244,1,0,29753
46,5,1,-1,0,854,1,0,2,3,4,478,3,-1,0,-1,31554
46,4,1,1,0,0,1,0,1,11,5,30,4,304,2,-1,36020
30,2,0,3,0,2539,0,0,1,5,3,199,5,-1,0,-1,31276
32,4,0,2,0,53,1,0,2,18,11,276,1,195,1,0,24864
61,3,1,2,0,5196,0,0,1,16,3,244,2,95,4,-1,43312
31,6,1,3,0,5,1,1,2,21,11,635,1,135,2,0,27025
44,10,1,3,0,7454,0,0,-1,5,6,243,1,-1,0,-1,8964
56,4,1,2,0,471,1,0,2,7,5,104,1,342,2,0,35204
46,9,-1,2,0,289,0,1,2,21,7,76,3,-1,0,-1,15605
46,9,1,2,0,711,0,1,1,28,7,187,11,-1,0,-1,17392
49,4,-1,1,0,-9,1,1,-1,5,5,389,1,-1,0,-1,240
32,9,1,2,0,51,1,1,2,14,1,203,1,87,2,-1,42666
35,7,1,2,0,451,1,1,2,12,5,247,1,-1,0,-1,36735
50,10,1,3,0,2809,1,0,2,13,5,200,2,259,9,0,37067
30,7,0,3,0,4321,1,0,2,28,7,257,6,-1,0,-1,17426
43,10,1,-1,0,624,1,0,2,18,7,400,6,-1,0,-1,15295
25,4,0,2,0,612,1,0,2,21,7,172,4,-1,0,-1,15597
41,10,1,3,1,-1176,1,1,2,31,7,81,1,-1,0,-1,18575
43,4,1,2,0,1311,1,0,-1,14,5,746,1,-1,0,-1,3020
33,5,1,2,0,4789,1,1,2,11,5,220,1,339,4,0,36129
37,7,1,2,0,1016,1,1,2,20,11,195,3,8,1,0,26668
52,7,-1,2,0,144,1,0,2,15,5,362,1,-1,0,-1,38497
34,9,0,1,0,0,1,1,2,6,5,172,4,-1,0,-1,35069
39,4,1,2,0,-66,0,1,1,24,7,626,5,-1,0,-1,16820
33,10,0,3,0,637,0,0,2,14,8,206,2,-1,0,-1,21102
23,2,0,2,0,922,0,0,2,1,9,81,5,99,3,-1,41374
26,6,1,3,0,174,1,0,2,3,2,222,3,-1,0,-1,29629
54,10,1,3,0,2960,1,0,2,20,11,83,1,-1,0,-1,26310
45,4,1,1,0,-485,1,0,2,7,8,122,2,-1,0,-1,19539
50,9,1,-1,0,4861,0,0,2,17,11,256,2,-1,0,-1,24551
31,9,0,2,0,19,1,0,2,18,11,1978,1,-1,0,-1,24772
40,5,-1,2,0,-81,0,1,2,23,7,186,1,-1,0,-1,16242
70,10,1,2,0,4,0,0,2,21,5,122,1,85,9,0,43769
42,5,1,2,0,0,0,0,-1,18,6,118,6,-1,0,-1,11111
40,8,1,2,0,2252,0,0,-1,12,6,144,1,-1,0,-1,10293
37,4,1,1,0,89,1,0,-1,2,6,51,4,-1,0,-1,7980
57,5,1,1,0,443,0,0,1,17,7,167,1,-1,0,-1,15083
34,6,1,3,0,-236,1,0,2,7,7,118,4,-1,0,-1,12730
49,7,1,1,0,2343,1,0,-1,30,5,129,2,-1,0,-1,7702
25,2,0,2,0,1608,0,0,2,30,4,664,2,-1,0,-1,34090
30,8,0,3,0,-63,1,0,-1,3,6,94,1,-1,0,-1,8546
32,9,0,2,0,211,1,0,2,18,5,114,1,-1,0,-1,38951
27,4,1,2,0,5854,0,0,2,15,5,255,2,-1,0,-1,38579
44,10,-1,3,0,2367,0,0,2,22,9,263,1,184,6,1,44844
58,10,1,3,0,68,1,0,-1,6,5,172,5,-1,0,-1,722
34,7,0,3,0,122,0,0,-1,27,5,73,5,-1,0,-1,6552
35,10,-1,3,0,859,1,1,2,19,11,1554,1,-1,0,-1,25562
57,3,1,2,0,3815,0,0,1,20,11,90,2,-1,0,-1,26439
25,4,0,1,0,758,1,0,2,7,5,258,1,357,1,0,35442
47,4,1,2,0,1303,0,0,2,13,8,68,3,-1,0,-1,20890
58,6,1,1,0,1013,1,0,2,11,8,206,1,461,1,0,40836
50,6,1,2,0,4440,0,1,2,31,7,12,3,-1,0,-1,18787
31,7,0,2,0,942,0,0,2,8,8,138,2,-1,0,-1,19953
46,7,1,2,0,167,0,0,2,19,8,155,3,-1,0,-1,21723
34,9,1,2,0,0,0,1,2,22,7,136,2,-1,0,-1,16010
55,1,-1,1,0,77,0,0,2,31,7,463,6,-1,0,-1,18438
32,4,0,1,0,121,1,0,2,20,11,758,1,-1,0,-1,26683
30,10,1,3,0,94,1,0,2,6,5,87,1,-1,0,-1,34737
29,4,0,2,0,783,1,0,-1,13,5,166,1,-1,0,-1,2425
43,0,-1,2,0,1854,0,0,2,13,11,131,2,197,1,1,42262
25,4,0,2,0,51,1,0,2,6,5,70,3,356,4,-1,35063
38,4,1,2,0,422,1,0,2,11,5,286,3,-1,0,-1,36389
60,3,1,2,0,78,1,0,-1,12,5,113,3,-1,0,-1,2120
46,4,0,2,0,2612,1,0,-1,14,5,414,2,-1,0,-1,3153
47,9,1,2,0,3386,0,1,2,10,7,360,17,-1,0,-1,13930
49,10,0,3,0,1093,1,0,2,18,11,152,1,-1,0,-1,25111
31,4,1,2,0,401,0,0,2,14,8,96,3,-1,0,-1,21205
35,9,0,2,0,-413,1,0,-1,23,5,178,1,-1,0,-1,5472
48,7,1,2,1,295,0,1,2,17,11,190,2,-1,0,-1,24424
45,4,1,-1,0,110,1,0,-1,15,5,377,4,-1,0,-1,3653
33,9,0,2,0,1437,1,0,-1,21,5,641,1,-1,0,-1,4862
47,7,1,2,0,-401,1,0,-1,23,5,78,1,-1,0,-1,5355
33,10,0,3,0,3161,1,0,2,2,4,313,3,-1,0,-1,31509
39,1,1,1,0,4899,0,0,-1,20,6,394,2,-1,0,-1,11672
40,6,1,3,0,2977,1,0,2,17,7,1018,1,-1,0,-1,15226
61,3,1,2,0,938,0,0,2,15,10,212,2,92,5,1,45026
32,4,1,2,1,-238,1,0,-1,27,5,427,1,-1,0,-1,6150
41,5,1,2,0,33,1,1,-1,27,5,82,1,-1,0,-1,6217
